"X" "week" "date" "X28542" "X29207" "X65473" "X78236" "X29905" "X76544" "X92055" "X42223" "X28310" "X95903" "X23665" "X80913" "X60088" "X36112" "X31905" "X68113" "X65305" "X23708" "X31314" "X23801" "X39534" "X79920" "X23511" "X94535" "X30905" "X22134" "X78234" "X92134" "X99506" "X9464" "X31409" "X89191" "X40121" "X98431" "X20889" "X59402" "X9094" "X32542" "X92278" "X99505" "X20762" "X22060" "X23604" "X32544" "X66442" "X28547" "X96859" "X33621" "X76311" "X32212" "X13602" "X84056" "X96319" "X96278" "X32214" "X96264" "X96860" "X92145" "X73503" "X45433" "X71110" "X79607" "X6349" "X62225" "X71459" "X9054" "X92136" "X85309" "X98278" "X96205" "X80840" "X20755" "X9096" "X9824" "X72099" "X96350" "X21702" "X80914" "X99011" "X32228" "X31547" "X82005" "X32570" "X73145" "X93246" "X9180" "X29152" "X98433" "X20310" "X99703" "X87117" "X9636" "X83648" "X29902" "X27531" "X9604" "X21010" "X32509" "X85707" "X78150"
"21" 22 21 "5/22/00" 0.015263159 0.014208121 0.01213646 0.015798607 0.016364782 0.015548699 0.008660893 0.013315646 0.014447374 0.010689716 0.011800128 0.00655168 0.00833382 0.015107121 0.015032798 0.00843278 0.010955801 0.012199618 0.015467591 0.011795107 0.016926556 0.004006337 0.012033683 0.009191896 0.014043615 0.010517684 0.015842207 0.009996676 0.002854687 NA 0.016233011 0.004859445 0.0121779 0.006906097 0.009647038 0.004671962 NA 0.017008386 0.005845004 NA 0.010122768 0.010336501 0.011788591 0.017061352 0.010151133 0.015381393 NA 0.01523051 0.013282392 0.015223363 0.007906952 0.007965116 NA NA 0.015462046 NA NA 0.009882392 0.013006897 0.010310165 0.015691875 0.012358392 0.008128317 0.011194599 0.015775826 NA 0.010113595 0.005036601 0.007112067 NA 0.005953249 0.009902257 NA NA 0.014720664 NA 0.009510831 0.00653237 0.005743411 0.015462046 0.015862418 0.006672133 0.016252918 0.013753703 0.008978249 0.004762066 0.014826977 0.007143109 0.010095928 NA 0.004343474 NA 0.005958656 0.01622192 0.013955433 NA 0.009830333 0.017603561 0.004245272 0.015863699
"22" 23 22 "5/29/00" 0.013107415 0.011163611 0.011681137 0.015674846 0.013513731 0.015402602 0.006395043 0.011422071 0.012073918 0.006479575 0.011161265 0.006657357 0.01015509 0.011654514 0.010977945 0.011622318 0.011767579 0.011402021 0.012339798 0.010963098 0.01471682 0.007704037 0.011321496 0.006043861 0.010476364 0.010148165 0.015703694 0.009215652 0.002564387 NA 0.013586259 0.003285484 0.011245016 0.007080821 0.00963741 0.005642209 NA 0.013663856 0.003955418 NA 0.009992489 0.010083142 0.011082142 0.013775476 0.01162576 0.013361245 NA 0.014373399 0.013649422 0.013911711 0.008377179 0.00526048 NA NA 0.014156109 NA NA 0.008896939 0.013593771 0.011062457 0.014919612 0.013336993 0.008443486 0.011169265 0.014996351 NA 0.009442872 0.004509376 0.007548616 NA 0.005935712 0.009940216 NA NA 0.013960588 NA 0.009706331 0.006658619 0.00606169 0.014156109 0.014030895 0.007102872 0.012855097 0.013943376 0.00615974 0.00473013 0.011503376 0.007392307 0.009969051 NA 0.005906794 NA 0.004239834 0.013193888 0.012216703 NA 0.009985074 0.014973539 0.004708105 0.015725479
"23" 24 23 "6/5/00" 0.012658547 0.011966887 0.010202145 0.015358375 0.013609763 0.014302655 0.006865464 0.010329027 0.012203258 0.007927183 0.011132067 0.00571959 0.009870881 0.012001866 0.011215889 0.010550616 0.010343553 0.011387185 0.012796422 0.010850199 0.015103985 0.007786664 0.01128931 0.007150038 0.011215877 0.011033435 0.015342944 0.009274536 0.00240963 NA 0.013773334 0.003461001 0.009922331 0.007989271 0.010661596 0.007293635 NA 0.014123903 0.004277705 NA 0.010999843 0.01106842 0.011096567 0.014195725 0.010422076 0.012849992 NA 0.014531285 0.01279722 0.013777251 0.008932872 0.004947471 NA NA 0.013984555 NA NA 0.008890672 0.012564889 0.01001399 0.01382427 0.012360301 0.009859421 0.009635639 0.014328358 NA 0.009427716 0.004496702 0.007806816 NA 0.005285622 0.011028226 NA NA 0.011979719 NA 0.010563972 0.005719567 0.006970831 0.013984555 0.013976051 0.005321465 0.0133517 0.012114115 0.007204516 0.00431052 0.012195407 0.008192257 0.011001285 NA 0.006637863 NA 0.005207124 0.013367001 0.011910032 NA 0.01105139 0.01499974 0.005452597 0.015379275
"24" 25 24 "6/12/00" 0.017363161 0.016451341 0.013418945 0.018149834 0.017432594 0.017452106 0.008352002 0.015365445 0.016961873 0.008815863 0.015916395 0.005686899 0.010620159 0.015380514 0.015288357 0.010765958 0.012668122 0.016064183 0.016557822 0.016798528 0.017017514 0.007612023 0.015905126 0.008942435 0.015586525 0.016322144 0.018160058 0.010105574 0.002615689 NA 0.017352299 0.004377913 0.015216374 0.008312985 0.015547906 0.00690695 NA 0.017075718 0.006162684 NA 0.015709027 0.016121594 0.016227179 0.017071122 0.011268417 0.017577862 NA 0.017437978 0.01536939 0.016800364 0.011007713 0.00540588 NA NA 0.01696929 NA NA 0.009945671 0.014484406 0.015067036 0.017115878 0.015653282 0.010731549 0.013931524 0.016566465 NA 0.010264226 0.005902033 0.008099442 NA 0.00519785 0.015649758 NA NA 0.016397632 NA 0.015629465 0.005653016 0.007252812 0.01696929 0.017091811 0.005370499 0.016582328 0.014066904 0.009964175 0.004178996 0.016567396 0.008496849 0.015856739 NA 0.006104955 NA 0.005347542 0.017276476 0.016641714 NA 0.015388122 0.017188008 0.005930797 0.018190199
"25" 26 25 "6/19/00" 0.017347342 0.017259957 0.014805218 0.017715609 0.017826774 0.017020116 0.009021757 0.015665019 0.017088233 0.009227157 0.015757713 0.006704236 0.011505956 0.016053181 0.015659861 0.012131162 0.015179035 0.01597399 0.017519142 0.0156316 0.01824799 0.010134723 0.015890541 0.008577458 0.016839974 0.014607199 0.017696474 0.010777454 0.003268154 NA 0.01779692 0.006566248 0.014901069 0.007955056 0.013665543 0.007199402 NA 0.018400627 0.007280873 NA 0.014480374 0.014549534 0.015723722 0.018423268 0.013626279 0.017436259 NA 0.017419268 0.016865037 0.017201898 0.01090995 0.006470885 NA NA 0.017246079 NA NA 0.010539534 0.016746364 0.013401738 0.017663744 0.015746269 0.011847847 0.014811663 0.017428486 NA 0.010890441 0.010363312 0.007944423 NA 0.005897208 0.014413742 NA NA 0.017305224 NA 0.01336176 0.006638817 0.006575664 0.017246079 0.017358193 0.00587187 0.017960774 0.016437414 0.009345318 0.003488165 0.017431682 0.008036784 0.014377006 NA 0.008246126 NA 0.005062116 0.017799268 0.016743718 NA 0.01452889 0.018751575 0.011996918 0.01772193
"26" 27 26 "6/26/00" 0.015722976 0.015860645 0.013128149 0.016191482 0.016885029 0.016896857 0.008571681 0.01345236 0.015730554 0.00884647 0.015203513 0.009177268 0.010658149 0.014995383 0.014775306 0.011292011 0.013279356 0.015333372 0.016522328 0.015003177 0.017665284 0.014196643 0.015291352 0.008239133 0.015731522 0.014180509 0.016245777 0.011044018 0.002840771 NA 0.017032932 0.006130991 0.012539782 0.008508952 0.013380001 0.006566531 NA 0.017598071 0.006241304 NA 0.014178297 0.014197229 0.015152734 0.017568432 0.012058373 0.015870425 NA 0.017709533 0.017069241 0.017003932 0.010839495 0.006879873 NA NA 0.017035553 NA NA 0.010688582 0.016554506 0.010948443 0.018068642 0.016812043 0.012691776 0.012836651 0.018023399 NA 0.011187817 0.011558248 0.008634729 NA 0.008188339 0.014082572 NA NA 0.016086186 NA 0.013089269 0.009082895 0.006500229 0.017035553 0.017000031 0.007801892 0.017097429 0.01594567 0.008222552 0.004047359 0.016099825 0.008757214 0.01405896 NA 0.011114094 NA 0.005115438 0.016758478 0.01536642 NA 0.014228834 0.017649431 0.013901698 0.016260878
"27" 28 27 "7/3/00" 0.015519127 0.016722193 0.016886526 0.014512976 0.017117399 0.014406449 0.007409349 0.016486896 0.01643958 0.007846155 0.014629979 0.007050564 0.013156359 0.014916615 0.014498548 0.016739467 0.018022886 0.014798095 0.016449289 0.014508656 0.017725658 0.012083609 0.014744006 0.007445699 0.016032074 0.013238714 0.014552923 0.010130397 0.003444165 NA 0.017192275 0.004334803 0.01573771 0.008383741 0.012180037 0.007641762 NA 0.017757307 0.004749774 NA 0.013054127 0.013138878 0.014566541 0.017782699 0.016204986 0.015588311 NA 0.01823942 0.016585838 0.017125967 0.009932028 0.004735495 NA NA 0.017168663 NA NA 0.009731317 0.016424486 0.013601711 0.017931413 0.01360326 0.010707249 0.017067915 0.017678002 NA 0.010263237 0.007386068 0.008366356 NA 0.006360244 0.012795073 NA NA 0.016938974 NA 0.011894056 0.007045844 0.007302391 0.017168663 0.016990125 0.007323904 0.016946982 0.016492621 0.00752219 0.004356219 0.016839226 0.008424579 0.012907307 NA 0.008237719 NA 0.005079914 0.016974307 0.015505699 NA 0.012705422 0.018429503 0.009891298 0.014568085
"28" 29 28 "7/10/00" 0.016889802 0.01710372 0.016539762 0.013209295 0.018051418 0.013308391 0.007581448 0.016588144 0.016792144 0.008102387 0.015060021 0.010998697 0.012360387 0.016601424 0.016434958 0.015484786 0.017142801 0.01521018 0.017129947 0.014925337 0.018823856 0.012396335 0.015167051 0.007874396 0.016875534 0.014123489 0.013273134 0.010270844 0.003701523 NA 0.017882135 0.004543962 0.016035981 0.008471236 0.013240468 0.007025566 NA 0.019834868 0.004694061 NA 0.013884321 0.014050938 0.01497803 0.01983112 0.014141631 0.017051615 NA 0.018667013 0.015751086 0.017585109 0.010998004 0.006760652 NA NA 0.01764734 NA NA 0.009887518 0.015263432 0.013229306 0.017256851 0.012915282 0.011977257 0.016819385 0.016566496 NA 0.010382087 0.006288434 0.008599477 NA 0.009723831 0.013640714 NA NA 0.017221368 NA 0.013068655 0.010859772 0.006505755 0.01764734 0.017452984 0.008831677 0.018742794 0.015387454 0.008362234 0.003258214 0.017343566 0.00849264 0.013822995 NA 0.01236884 NA 0.005461581 0.017923865 0.015927268 NA 0.013418416 0.020145236 0.009248434 0.01329131
"29" 30 29 "7/17/00" 0.016969182 0.016458094 0.015080064 0.013002798 0.018322144 0.011984951 0.007578683 0.013784037 0.016183158 0.008143304 0.01529041 0.011120717 0.009690356 0.014496649 0.014005794 0.011136469 0.014487918 0.015533299 0.016637967 0.014819797 0.01905495 0.008976543 0.015480462 0.007857861 0.015625541 0.013310431 0.013061528 0.010784347 0.003458984 NA 0.017987436 0.004083891 0.012940413 0.010002171 0.012127033 0.007089999 NA 0.018659068 0.005139935 NA 0.013079378 0.01315588 0.01512258 0.018665279 0.014400264 0.017186821 NA 0.019386387 0.012561989 0.018022382 0.010006824 0.00610003 NA NA 0.01803551 NA NA 0.010286811 0.012505243 0.011351051 0.016756293 0.010439965 0.011663335 0.013381061 0.016830043 NA 0.010948584 0.007236309 0.009503316 NA 0.009593271 0.012754994 NA NA 0.016019225 NA 0.011757983 0.011067106 0.006836464 0.01803551 0.01770609 0.009227807 0.0174783 0.013787258 0.008416091 0.003861283 0.017001527 0.009765904 0.012907674 NA 0.010313079 NA 0.00614057 0.018140298 0.015571354 NA 0.012694124 0.01935231 0.008130051 0.013085915
"30" 31 30 "7/24/00" 0.017165997 0.016069102 0.012645872 0.014262678 0.017341355 0.013082332 0.00772648 0.013237625 0.0162783 0.008139669 0.016086914 0.007995235 0.011863904 0.014616402 0.015313662 0.013078619 0.013274584 0.016441776 0.01727296 0.015444045 0.01581641 0.009607842 0.016319495 0.007839664 0.015922039 0.014563513 0.014364833 0.011014371 0.002664948 NA 0.017388622 0.00552453 0.013255838 0.010533554 0.013827422 0.005872633 NA 0.016773027 0.0057324 NA 0.014417887 0.014496874 0.015999095 0.016734979 0.013385725 0.017188243 NA 0.017949703 0.012930661 0.017669972 0.012243643 0.005633393 NA NA 0.017673345 NA NA 0.010555275 0.012989487 0.012798832 0.013645587 0.011768825 0.01244392 0.012973344 0.013899625 NA 0.011242559 0.008764599 0.010063823 NA 0.006914853 0.014348186 NA NA 0.012533127 NA 0.013648978 0.007873463 0.006866495 0.017673345 0.017569271 0.00709636 0.015835059 0.013575817 0.008377871 0.003517055 0.016381812 0.01046956 0.01437083 NA 0.010002006 NA 0.005624865 0.017362457 0.016314368 NA 0.014466656 0.016863404 0.010684865 0.014383816
"31" 32 31 "7/31/00" 0.018022478 0.017588084 0.014826413 0.015784973 0.018070605 0.013503747 0.009818497 0.016051674 0.017784082 0.009187134 0.017102747 0.008155474 0.012774572 0.01709934 0.017172009 0.014259743 0.015389989 0.017304814 0.017734754 0.016986878 0.017980858 0.008081856 0.017209243 0.008817652 0.017563037 0.016328857 0.01581955 0.011637988 0.002947737 NA 0.017949553 0.00742533 0.015260781 0.010470817 0.015458265 0.007569743 NA 0.018288763 0.008120559 NA 0.016051277 0.016246221 0.017133827 0.018250066 0.014004987 0.018044212 NA 0.018255006 0.011770784 0.018114099 0.012763501 0.007945998 NA NA 0.018132347 NA NA 0.011349924 0.01189975 0.013341765 0.015904266 0.010811085 0.013902514 0.015255373 0.016394757 NA 0.011805619 0.01039603 0.009909496 NA 0.007171092 0.015942964 NA NA 0.015579316 NA 0.015306862 0.008048859 0.007180052 0.018132347 0.018006096 0.007659352 0.01791728 0.012988982 0.009734725 0.004015197 0.017830289 0.010296593 0.016035976 NA 0.008540098 NA 0.007189601 0.018054469 0.017588911 NA 0.015946784 0.018232057 0.010745892 0.015840635
"32" 33 32 "8/7/00" 0.017977797 0.017657199 0.014878981 0.014720636 0.018156448 0.013295583 0.007958792 0.0153926 0.017476931 0.007938983 0.017398622 0.008181537 0.013063754 0.016045391 0.016339806 0.014995165 0.016270895 0.01764463 0.01758616 0.016805437 0.017869929 0.013123985 0.017567454 0.007565939 0.017796523 0.015759049 0.014786417 0.011090037 0.002008213 NA 0.017992094 0.005784515 0.015066112 0.009246056 0.014879638 0.006266428 NA 0.017882007 0.006433657 NA 0.015766509 0.015763957 0.017305656 0.01785958 0.01471659 0.018198943 NA 0.018532743 0.01229506 0.01804655 0.012787459 0.006733848 NA NA 0.01807678 NA NA 0.01057366 0.01230693 0.013810648 0.015348741 0.011162285 0.014749115 0.015593774 0.015523826 NA 0.011311279 0.012010499 0.009171002 NA 0.007049153 0.015686855 NA NA 0.014727353 NA 0.014536715 0.008063767 0.005715363 0.01807678 0.017889318 0.007116003 0.017254129 0.013235574 0.00832144 0.003941546 0.017855543 0.009148242 0.015633214 NA 0.01066986 NA 0.005256642 0.018124509 0.017282286 NA 0.015905377 0.018105966 0.014097686 0.014806725
"33" 34 33 "8/14/00" 0.015147565 0.015666053 0.013575022 0.014187812 0.017682036 0.011942342 0.00876735 0.013954659 0.01499296 0.007045076 0.014042226 0.010167892 0.011861793 0.013752722 0.014225595 0.012704419 0.014670032 0.014280989 0.016857662 0.013664668 0.018615187 0.011072779 0.014225716 0.006856943 0.016429733 0.012741763 0.014231419 0.011906841 0.001972906 NA 0.017728733 0.007787906 0.013737139 0.008111019 0.011777055 0.004947859 NA 0.018801675 0.00823028 NA 0.012519531 0.012657261 0.013893188 0.018831989 0.012597212 0.015353855 NA 0.017980359 0.010644498 0.01689081 0.010040712 0.007175729 NA NA 0.017024666 NA NA 0.011377422 0.010810717 0.011666454 0.013629606 0.009628457 0.011361297 0.014558895 0.014628755 NA 0.012171825 0.010853266 0.008561156 NA 0.008886111 0.012275493 NA NA 0.013772852 NA 0.011465119 0.009990699 0.004797091 0.017024666 0.016976561 0.008931062 0.017727404 0.011331835 0.007090814 0.004342202 0.015765409 0.008184644 0.012425136 NA 0.010539671 NA 0.004485985 0.017506641 0.014605636 NA 0.012233988 0.01955851 0.012243846 0.014259172
"34" 35 34 "8/21/00" 0.014915256 0.014646035 0.015045357 0.014980141 0.01694444 0.013781422 0.009711525 0.014951706 0.013995682 0.007433251 0.013501454 0.00972258 0.012626604 0.014017565 0.014761764 0.015169901 0.0157961 0.013716099 0.016625668 0.013212326 0.018303757 0.010095925 0.013661371 0.007736463 0.015156624 0.012909838 0.015047011 0.011892226 0.003276505 NA 0.017297245 0.008910744 0.014756004 0.00903879 0.011977728 0.00442995 NA 0.018232003 0.008966601 NA 0.01253562 0.012761599 0.013381227 0.018222161 0.012400354 0.015152066 NA 0.018242552 0.011482063 0.017888989 0.010444321 0.008115171 NA NA 0.017938545 NA NA 0.011486301 0.011155918 0.012555734 0.014854104 0.011524944 0.010842613 0.016757326 0.016212252 NA 0.012045007 0.011520061 0.009289773 NA 0.008305981 0.012254008 NA NA 0.014247264 NA 0.011807993 0.009547619 0.005544722 0.017938545 0.017747118 0.008101367 0.017400154 0.011309062 0.007856232 0.003986275 0.014714291 0.009104527 0.012504274 NA 0.009200907 NA 0.005646696 0.016714638 0.013748952 NA 0.012037213 0.018727816 0.013305157 0.015063933
"35" 36 35 "8/28/00" 0.01765434 0.016612502 0.014360318 0.013758782 0.01762171 0.012031548 0.009629528 0.016279459 0.017156237 0.008458838 0.017171893 0.008604732 0.014872868 0.015952679 0.016280425 0.013936299 0.014692439 0.017275622 0.017246252 0.01719627 0.018638813 0.010397393 0.017212372 0.00812288 0.016487799 0.016929469 0.013791884 0.011262823 0.003541921 NA 0.017645449 0.010398767 0.015759288 0.007972314 0.016052175 0.005293074 NA 0.017878818 0.009838324 NA 0.016642766 0.016847458 0.017222183 0.017890462 0.011027277 0.017696133 NA 0.018571216 0.010108284 0.017611529 0.012780843 0.008471716 NA NA 0.01769824 NA NA 0.01092484 0.009906607 0.014477137 0.012897032 0.009922824 0.014496942 0.01778124 0.013999136 NA 0.011383927 0.011392077 0.008377277 NA 0.007937097 0.016581649 NA NA 0.012902857 NA 0.015863635 0.008533372 0.005753199 0.01769824 0.01774991 0.009129007 0.017366418 0.01003983 0.00820942 0.003046709 0.016808049 0.008202969 0.016645053 NA 0.008441061 NA 0.006086962 0.017555531 0.017254278 NA 0.016560889 0.018558956 0.011780725 0.013814332
"36" 37 36 "9/4/00" 0.014972712 0.014298511 0.012924097 0.011835336 0.016728601 0.011661313 0.006404629 0.014794933 0.013710488 0.006599542 0.013292163 0.006402865 0.011800086 0.015243865 0.015371265 0.01045978 0.012340109 0.013608538 0.016774923 0.012509533 0.018596652 0.007448985 0.013543193 0.006247461 0.014631974 0.011998251 0.011932574 0.009731584 0.003164253 NA 0.017177897 0.004927124 0.014128042 0.008357089 0.011289513 0.005543572 NA 0.017901343 0.004785378 NA 0.011855814 0.011961468 0.013065809 0.017912761 0.011084018 0.015260642 NA 0.018809214 0.010869723 0.018470887 0.008452436 0.005377879 NA NA 0.018486606 NA NA 0.009087373 0.010875729 0.01201132 0.01432167 0.009511935 0.010276404 0.013629104 0.014803233 NA 0.009954985 0.007212646 0.008594736 NA 0.005721827 0.011729694 NA NA 0.014388771 NA 0.011044695 0.006289273 0.006339707 0.018486606 0.018320212 0.006291201 0.017349938 0.011520499 0.00656795 0.003736875 0.014424953 0.008695479 0.011809861 NA 0.007142563 NA 0.005527976 0.016513647 0.013595294 NA 0.011712203 0.01836818 0.008216797 0.011951485
"37" 38 37 "9/11/00" 0.01392888 0.013100724 0.009351843 0.014052729 0.0152665 0.013766547 0.008043633 0.011561184 0.013095335 0.008335938 0.013239478 0.004964755 0.009154158 0.013790546 0.013228489 0.007274923 0.008709863 0.013560681 0.015009251 0.012576479 0.016198962 0.006734747 0.013488868 0.008258865 0.01341784 0.011741283 0.014091623 0.011198268 0.00362493 NA 0.015719001 0.004689925 0.010836394 0.009104508 0.011183107 0.006309769 NA 0.016298769 0.005859933 NA 0.011662279 0.011721672 0.013032013 0.016302705 0.007131354 0.014256157 NA 0.018019333 0.010254302 0.017235506 0.010329686 0.005838945 NA NA 0.017296645 NA NA 0.010483138 0.00966924 0.010146277 0.013495578 0.010367837 0.010948646 0.01027245 0.014776761 NA 0.011362167 0.007082922 0.009145446 NA 0.004354595 0.011529214 NA NA 0.011942539 NA 0.011142321 0.004900126 0.008308131 0.017296645 0.016948734 0.004633298 0.015770931 0.009671011 0.008505915 0.003495388 0.013347177 0.009257755 0.011611483 NA 0.005445958 NA 0.007001471 0.014992698 0.013155633 NA 0.011549735 0.016687837 0.007051712 0.01410539
"38" 39 38 "9/18/00" 0.01639914 0.015126844 0.008695097 0.014901565 0.017026735 0.013419766 0.008753599 0.011727414 0.015069269 0.007918364 0.013630666 0.005797621 0.008767431 0.015038918 0.015201633 0.006752065 0.008278342 0.013984613 0.016685351 0.01280122 0.017380407 0.007289845 0.013891796 0.008237907 0.015189358 0.011423418 0.014916075 0.010952487 0.002511975 NA 0.017093766 0.005326284 0.011330615 0.007626372 0.010585358 0.004950953 NA 0.017064211 0.006610778 NA 0.011307707 0.011332575 0.013433706 0.017070622 0.006954076 0.016626178 NA 0.018613673 0.008939756 0.017823316 0.009151053 0.006104068 NA NA 0.017801219 NA NA 0.01063044 0.008347188 0.010109507 0.014328985 0.009750529 0.01097507 0.009724913 0.016031666 NA 0.011149495 0.008523203 0.008223488 NA 0.005228614 0.01110216 NA NA 0.011880159 NA 0.010369249 0.005700837 0.004764147 0.017801219 0.017529891 0.005080755 0.016644708 0.008308097 0.008526223 0.004115741 0.015452322 0.007971954 0.011185623 NA 0.006881612 NA 0.005054287 0.016920541 0.014762233 NA 0.011144588 0.017454075 0.008787706 0.014942905
"39" 40 39 "9/25/00" 0.012444159 0.011271881 0.006749557 0.007263629 0.013391392 0.0067662 0.007657317 0.008743311 0.011493964 0.006974815 0.010851374 0.004543989 0.007295374 0.010408451 0.010616343 0.005790382 0.006726168 0.011256633 0.012678768 0.009275958 0.012105773 0.004515546 0.01121585 0.007592539 0.011166115 0.008169579 0.007225426 0.011084704 0.003273026 NA 0.013727357 0.004339343 0.008102193 0.007549152 0.007566814 0.004663792 NA 0.012447001 0.004555881 NA 0.008049014 0.008060889 0.010415994 0.012447535 0.005164817 0.012870599 NA 0.017908529 0.005504622 0.015537447 0.005549677 0.005913422 NA NA 0.015442357 NA NA 0.010652317 0.005390114 0.007148093 0.007776067 0.005750118 0.007097667 0.007400575 0.008272196 NA 0.01122804 0.006796526 0.008317572 NA 0.004029571 0.008024219 NA NA 0.007897148 NA 0.007350672 0.004461293 0.005321442 0.015442357 0.015068909 0.004510422 0.011601223 0.005493673 0.00739345 0.003690762 0.011454081 0.007798098 0.007993015 NA 0.005291446 NA 0.004244188 0.013111174 0.011249922 NA 0.008101167 0.012187702 0.007871954 0.007240858
"40" 41 40 "10/2/00" 0.011668059 0.01099322 0.007897657 0.011577506 0.013191581 0.010471859 0.008783618 0.009218754 0.011101744 0.007574245 0.011164925 0.005004259 0.006645668 0.009862837 0.01019302 0.005131669 0.007150024 0.011257148 0.012788034 0.010282863 0.012850504 0.00555056 0.011282556 0.007580827 0.011286329 0.009866236 0.011604982 0.011271984 0.003072859 NA 0.013490522 0.005007063 0.009154195 0.005717804 0.009255141 0.003129072 NA 0.012232599 0.006415153 NA 0.009829385 0.009791802 0.010918102 0.012234495 0.0058919 0.012135088 NA 0.017608958 0.00759349 0.014885565 0.007021715 0.004307615 NA NA 0.01480418 NA NA 0.010909418 0.006990161 0.009184746 0.011045262 0.007839267 0.008589288 0.008151062 0.011997269 NA 0.011390862 0.00782392 0.006834219 NA 0.004316174 0.009872449 NA NA 0.008850857 NA 0.008933423 0.004922317 0.003508748 0.01480418 0.014660343 0.00481925 0.011469595 0.006933268 0.007768246 0.003791642 0.011295028 0.006267739 0.009766972 NA 0.006075339 NA 0.003184962 0.012966411 0.010925809 NA 0.010047502 0.012136174 0.007642183 0.011630103
"41" 42 41 "10/9/00" 0.006075961 0.005359563 0.0054549 0.010036785 0.006804423 0.007919516 0.006698896 0.00528378 0.005893694 0.007619235 0.006636024 0.003835256 0.005698432 0.005313163 0.005209632 0.005505628 0.006012175 0.006574239 0.005838686 0.00564834 0.007357759 0.0076 0.006722074 0.00747881 0.005748327 0.005528478 0.00994755 0.008656406 0.002794544 NA 0.007012722 0.004459752 0.005251421 0.007448613 0.005466588 0.004594588 NA 0.006691909 0.004692072 NA 0.005694726 0.005529523 0.006198406 0.006753458 0.006380111 0.006513716 NA 0.010982815 0.007439286 0.008184365 0.005876505 0.005724358 NA NA 0.008103238 NA NA 0.008354087 0.007303212 0.005594081 0.006190484 0.00840458 0.006342549 0.005524853 0.00644931 NA 0.008793855 0.005832626 0.007767705 NA 0.003355615 0.005997372 NA NA 0.005105157 NA 0.00536886 0.003773647 0.00535202 0.008103238 0.008033748 0.003955861 0.005905837 0.006702085 0.00767829 0.003946551 0.005524816 0.007691689 0.005679732 NA 0.006812185 NA 0.005612107 0.006516231 0.005977542 NA 0.00656872 0.006619194 0.008671556 0.009972668
"42" 43 42 "10/16/00" 0.009327504 0.008717283 0.008382889 0.014043074 0.010851219 0.01259146 0.007082197 0.009430981 0.009127265 0.006342977 0.009812109 0.00391381 0.007103929 0.009866067 0.009496776 0.006507982 0.008162623 0.009745998 0.009899953 0.009105314 0.012476927 0.008046413 0.009851105 0.006616397 0.009330565 0.008734755 0.014008539 0.009770052 0.00332108 NA 0.011060285 0.004249357 0.009179196 0.006995237 0.008305809 0.004633405 NA 0.011957299 0.004779051 NA 0.008642791 0.0086459 0.009524019 0.01203218 0.007868617 0.009725724 NA 0.011795379 0.010887665 0.010725993 0.006181033 0.005271405 NA NA 0.010768414 NA NA 0.00938706 0.010255181 0.008128396 0.010075907 0.011440919 0.006989289 0.008223061 0.01055807 NA 0.009978102 0.007614178 0.007325729 NA 0.003344642 0.008694357 NA NA 0.009166721 NA 0.008183623 0.003918632 0.005339286 0.010768414 0.011359512 0.00360037 0.011373558 0.009735673 0.007191748 0.004139691 0.008755455 0.007373992 0.008631913 NA 0.006467525 NA 0.005004564 0.010512088 0.009178424 NA 0.008782814 0.012366797 0.008823731 0.014033828
